gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RevenueScore,AvgMonthlySpend,TenureGroup,Cluster,CustomerSegment,ChurnProbability,RiskLevel,Recommendation
Male,1,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,4304.0,0,4323.65,97.8181818181818,Established,1,Premium Customers,0.2328173068303575,Low,VIP rewards and premium engagement
Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.1,409.9,1,409.7000000000001,22.772222222222226,Growing,2,Growing Customers,0.10598310215248277,Low,Monitor onboarding progress
Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9,0,1543.3,25.07903225806452,Loyal,0,Loyal Customers,0.009005594942826552,Low,Upsell premium services
Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,71.8,3472.05,0,3518.2,69.441,Loyal,0,Loyal Customers,0.08423152699130884,Low,Upsell premium services
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,117.8,0,78.8,23.56,New,2,Growing Customers,0.0704724483542733,Low,Monitor onboarding progress
Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,49.85,3210.35,0,3190.4,49.39,Loyal,0,Loyal Customers,0.022007943726522382,Low,Upsell premium services
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,207.4,0,208.8,51.85,New,3,At-Risk High-Value Customers,0.63655189114991,Medium,Targeted engagement campaign
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,0,19.75,9.875,New,2,Growing Customers,0.2299359538107035,Low,Monitor onboarding progress
Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.8,3132.75,0,3232.0,76.40853658536585,Established,3,At-Risk High-Value Customers,0.13111191483922272,Low,Monitor usage patterns
Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.0,60.0,1,60.0,30.0,New,2,Growing Customers,0.3484557299227526,Low,Monitor onboarding progress
Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,649.65,1,692.4,72.18333333333334,New,3,At-Risk High-Value Customers,0.7676900649520594,High,Immediate retention campaign and discount
Female,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.85,20.85,1,20.85,10.425,New,2,Growing Customers,0.3057975146785354,Low,Monitor onboarding progress
Female,1,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),64.2,2106.3,0,2182.8,60.18000000000001,Established,3,At-Risk High-Value Customers,0.06562222089704958,Low,Monitor usage patterns
Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.0,35.0,0,35.0,17.5,New,2,Growing Customers,0.6663115482980433,Medium,Personalized onboarding and engagement
Female,0,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,2011.4,1,1979.25,50.285,Established,0,Loyal Customers,0.38013341433446196,Low,Upsell premium services
Female,1,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.5,6205.5,1,6119.0,105.17796610169492,Loyal,1,Premium Customers,0.11669645931556885,Low,VIP rewards and premium engagement
Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.2,903.7,0,864.0,19.64565217391305,Established,0,Loyal Customers,0.009355502272392156,Low,Upsell premium services
Male,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.15,503.6,1,510.9,71.94285714285715,New,3,At-Risk High-Value Customers,0.5785521651090474,Medium,Targeted engagement campaign
Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.65,3882.3,0,3897.95,88.23409090909091,Established,1,Premium Customers,0.06267088827649668,Low,VIP rewards and premium engagement
Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.0,879.8,0,820.0,20.94761904761905,Established,0,Loyal Customers,0.011153374976374895,Low,Upsell premium services
Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,383.65,0,373.25,63.94166666666666,New,3,At-Risk High-Value Customers,0.6107502836824032,Medium,Targeted engagement campaign
Male,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,0,4406.400000000001,60.14041095890411,Loyal,1,Premium Customers,0.0229227668742734,Low,VIP rewards and premium engagement
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,0,79.8,13.64,New,2,Growing Customers,0.08974744018488483,Low,Monitor onboarding progress
Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,0,493.2,45.28,New,2,Growing Customers,0.15727168861775745,Low,Monitor onboarding progress
Male,1,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.45,5329.0,0,5288.400000000001,73.0,Loyal,1,Premium Customers,0.05153116458154009,Low,VIP rewards and premium engagement
Female,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,0,1697.85,51.73235294117647,Established,0,Loyal Customers,0.056524241630238746,Low,Upsell premium services
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),80.45,5737.6,0,5792.400000000001,78.59726027397261,Loyal,1,Premium Customers,0.02818961528484535,Low,VIP rewards and premium engagement
Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.2,1152.7,1,1192.4,50.11739130434783,Growing,3,At-Risk High-Value Customers,0.15203699714693283,Low,Monitor usage patterns
Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.5,7674.55,1,7665.0,108.09225352112676,Loyal,1,Premium Customers,0.22141370147354164,Low,VIP rewards and premium engagement
Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.4,2157.95,1,2192.4,98.08863636363635,Growing,3,At-Risk High-Value Customers,0.5259924840053202,Medium,Targeted engagement campaign
Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,0,1279.5,76.240625,Growing,3,At-Risk High-Value Customers,0.49159188329047254,Low,Monitor usage patterns
Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.3,2414.55,0,2299.7,80.485,Established,3,At-Risk High-Value Customers,0.45605261210588516,Low,Monitor usage patterns
Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,0,1147.5,72.225,Growing,3,At-Risk High-Value Customers,0.1683523986210536,Low,Monitor usage patterns
Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,7548.1,1,7462.099999999999,104.83472222222224,Loyal,1,Premium Customers,0.25524598300275964,Low,VIP rewards and premium engagement
Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1809.35,0,1828.8,24.785616438356165,Loyal,0,Loyal Customers,0.007006347828668757,Low,Upsell premium services
Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,1564.4,0,1650.15,78.22,Growing,3,At-Risk High-Value Customers,0.6381654614517535,Medium,Targeted engagement campaign
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,0,19.65,9.825,New,2,Growing Customers,0.2044405059110307,Low,Monitor onboarding progress
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,75.7,1,75.7,37.85,New,3,At-Risk High-Value Customers,0.780930995669159,High,Immediate retention campaign and discount
Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.55,84.4,0,91.1,28.133333333333336,New,2,Growing Customers,0.42417074357160994,Low,Monitor onboarding progress
Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,0,859.0999999999999,72.07083333333334,New,3,At-Risk High-Value Customers,0.5844535331657742,Medium,Targeted engagement campaign
Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,228.75,0,231.6,17.596153846153847,New,2,Growing Customers,0.06158262878640253,Low,Monitor onboarding progress
Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.5,7752.05,0,7735.0,109.1838028169014,Loyal,1,Premium Customers,0.10995738215495975,Low,VIP rewards and premium engagement
Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.8,1951.0,1,1816.0,92.9047619047619,Growing,3,At-Risk High-Value Customers,0.5329315220670954,Medium,Targeted engagement campaign
Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6,0,466.9,19.60833333333333,Growing,2,Growing Customers,0.09385414415757802,Low,Monitor onboarding progress
Male,1,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,4060.9,0,3986.15,81.218,Loyal,1,Premium Customers,0.02034863716631431,Low,VIP rewards and premium engagement
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.95,384.5,1,391.8,76.9,New,3,At-Risk High-Value Customers,0.8186267240903509,High,Immediate retention campaign and discount
Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,1,3460.8,104.02727272727272,Established,3,At-Risk High-Value Customers,0.34662397389906313,Low,Monitor usage patterns
Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,0,110.6,36.21666666666667,New,2,Growing Customers,0.5469831852458488,Medium,Personalized onboarding and engagement
Male,1,Yes,No,69,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.55,3952.65,0,3901.95,56.46642857142857,Loyal,0,Loyal Customers,0.023261879681381884,Low,Upsell premium services
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.5,463.05,1,483.0,66.15,New,3,At-Risk High-Value Customers,0.6324604583273763,Medium,Targeted engagement campaign
Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,494.05,0,472.8,19.762,Growing,2,Growing Customers,0.018339188418172416,Low,Monitor onboarding progress
Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.05,3416.85,0,3329.6,103.54090909090908,Established,3,At-Risk High-Value Customers,0.314082987838236,Low,Monitor usage patterns
Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,1498.65,0,1426.95,53.52321428571429,Established,3,At-Risk High-Value Customers,0.01742531470272175,Low,Monitor usage patterns
Female,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.3,2867.75,1,2816.1,102.41964285714286,Established,3,At-Risk High-Value Customers,0.4438402293325807,Low,Monitor usage patterns
Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.65,4807.35,0,4677.700000000001,81.48050847457628,Loyal,1,Premium Customers,0.16750103329024926,Low,VIP rewards and premium engagement
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,1,71.35,35.675,New,3,At-Risk High-Value Customers,0.7448473405524776,Medium,Targeted engagement campaign
Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,471.35,0,443.7,24.807894736842105,Growing,2,Growing Customers,0.030579521735524216,Low,Monitor onboarding progress
Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.3,1041.8,0,1001.1,21.704166666666666,Established,0,Loyal Customers,0.008404218717023647,Low,Upsell premium services
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.2,7689.8,0,7714.0,108.30704225352112,Loyal,1,Premium Customers,0.09186677039978021,Low,VIP rewards and premium engagement
Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.4,1132.35,1,1162.2,80.88214285714285,Growing,3,At-Risk High-Value Customers,0.4106306652213572,Low,Monitor usage patterns
Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,1815.0,0,1837.8,49.054054054054056,Established,0,Loyal Customers,0.056253704120379104,Low,Upsell premium services
Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.8,1311.3,0,1326.6,19.28382352941176,Loyal,0,Loyal Customers,0.007228547786083657,Low,Upsell premium services
Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,199.45,0,199.0,18.13181818181818,New,2,Growing Customers,0.1749534238412236,Low,Monitor onboarding progress
Male,1,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.3,1637.3,0,1658.7,81.865,Growing,3,At-Risk High-Value Customers,0.464648426736056,Low,Monitor usage patterns
Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1326.35,0,1409.35,18.421527777777776,Loyal,0,Loyal Customers,0.0035067060071359833,Low,Upsell premium services
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.4,6376.55,0,6436.8,87.35000000000001,Loyal,1,Premium Customers,0.018593204352085734,Low,VIP rewards and premium engagement
Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,935.9,0,960.0,19.1,Established,0,Loyal Customers,0.006067037644400021,Low,Upsell premium services
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,0,20.05,10.025,New,2,Growing Customers,0.20346467411711425,Low,Monitor onboarding progress
Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,0,1498.5,84.79736842105264,Growing,3,At-Risk High-Value Customers,0.1370437270994197,Low,Monitor usage patterns
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,1,20.6,10.3,New,2,Growing Customers,0.20212857476923132,Low,Monitor onboarding progress
Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.9,6989.7,0,6894.3,102.78970588235292,Loyal,1,Premium Customers,0.07076370914000404,Low,VIP rewards and premium engagement
Male,0,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.1,2779.5,0,2697.9,39.707142857142856,Loyal,0,Loyal Customers,0.008221624846132798,Low,Upsell premium services
Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1931.75,1,1899.05,96.5875,Growing,3,At-Risk High-Value Customers,0.6445451243845253,Medium,Targeted engagement campaign
Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,0,8244.0,114.13630136986302,Loyal,1,Premium Customers,0.0692062733305933,Low,VIP rewards and premium engagement
Female,1,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,0,767.6,18.869230769230768,Established,0,Loyal Customers,0.011713843419748219,Low,Upsell premium services
